,Make,Model,Variant,Ex_Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux_in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot_lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel_lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto_Diing_Rear_View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat_Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Iobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat_Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti_lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake_force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recoended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child_Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads_Up_Display,Welcome_Lights,Battery,Electric_Range,Price,Mileage,carsrange
136,Hyundai,Aura,Sx 1.2 Petrol,729900,1197,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1520.0,3995.0,1680.0,Sedan,5.0,12.0,22.0,20.5,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,175/60 R15,175/60 R15,Electric Power,All Windows,Yes,Smart Key,83PS@6000rpm,114Nm@4000rpm,Digital,Digital,Analog,Yes,5.0,Fabric,Manual,2450 mm,175/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Manual, With Remote",350 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 7,29,900",16.5,Budget
137,Hyundai,Aura,Sx Plus 1.2 Amt Petrol,804800,1197,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1520.0,3995.0,1680.0,Sedan,5.0,12.0,22.0,20.1,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,175/60 R15,175/60 R15,Electric Power,All Windows,Yes,Yes,83PS@6000rpm,114Nm@4000rpm,Digital,Digital,Analog,Yes,5.0,Fabric,Automatic,2450 mm,175/60 R15,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Manual, With Remote",350 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Second Row,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 8,04,800",16.5,Budget
138,Hyundai,Aura,Sx (O) 1.2 Petrol,785900,1197,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1520.0,3995.0,1680.0,Sedan,5.0,12.0,22.0,20.5,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,175/60 R15,175/60 R15,Electric Power,All Windows,Yes,Smart Key,83PS@6000rpm,114Nm@4000rpm,Digital,Digital,Analog,2,5.0,Leather,Manual,2450 mm,175/60 R15,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Manual, Internal",350 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Second Row,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 7,85,900",16.5,Budget
139,Hyundai,Aura,S 1.2 Cng Petrol (Cng +,728900,1197,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,CNG + Petrol,1520.0,3995.0,1680.0,Sedan,5.0,12.0,20.5,20.5,20.5 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,175/60 R15,175/60 R15,Electric Power,Only Front Windows,Yes,Yes,69PS@6000rpm,95Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2450 mm,175/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Manual,350 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 7,28,900",15.825,Budget
140,Hyundai,Aura,Sx Plus 1.0 Petrol,854900,998,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1520.0,3995.0,1680.0,Sedan,5.0,12.0,22.0,20.5,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,175/60 R15,175/60 R15,Electric Power,All Windows,Yes,Smart Key,100PS@6000rpm,172Nm@1500-4000rpm,Digital,Digital,Analog,Yes,5.0,Fabric,Manual,2450 mm,175/60 R15,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Manual, With Remote",350 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 8,54,900",16.5,Budget
141,Hyundai,Aura,S 1.2 Diesel,773800,1186,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Diesel,1520.0,3995.0,1680.0,Sedan,5.0,12.0,22.0,25.35,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Yes,Yes,75PS@4000rpm,190NM@1750-2250RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2450 mm,165/70 R14,Yes,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Manual,350 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 7,73,800",16.5,Budget
142,Hyundai,Aura,S 1.2 Amt Diesel,823700,1186,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Diesel,1520.0,3995.0,1680.0,Sedan,5.0,12.0,22.0,20.4,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,175/60 R15,175/60 R15,Electric Power,Only Front Windows,Yes,Yes,75PS@4000rpm,190NM@1750-2250RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2450 mm,175/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Manual,350 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 8,23,700",16.5,Budget
143,Hyundai,Aura,Sx Plus 1.2 Amt Diesel,922700,1186,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Diesel,1520.0,3995.0,1680.0,Sedan,5.0,12.0,22.0,25.4,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,175/60 R15,175/60 R15,Electric Power,All Windows,Yes,Smart Key,75PS@4000rpm,190NM@1750-2250RPM,Digital,Digital,Analog,Yes,5.0,Fabric,Automatic,2450 mm,175/60 R15,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Manual, With Remote",350 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Second Row,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 9,22,700",16.5,Budget
144,Hyundai,Aura,Sx (O) 1.2 Diesel,903800,1186,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Diesel,1520.0,3995.0,1680.0,Sedan,5.0,12.0,22.0,25.35,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1490 mm,1540 mm,175/60 R15,175/60 R15,Electric Power,All Windows,Yes,Smart Key,75PS@4000rpm,190NM@1750-2250RPM,Digital,Digital,Analog,2,5.0,Leather,Manual,2450 mm,175/60 R15,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,With Remote,350 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Second Row,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 9,03,800",16.5,Budget
145,Volkswagen,Polo,Trendline 1.0L (P),582000,999,3.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1469.0,3971.0,1682.0,Hatchback,5.0,14.0,16.0,18.78,14.16 km/kg,1033,5,165 mm,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1460 mm,1456 mm,175/70R14,175/70R14,Electric Power,Only Front Windows,Yes,Smart Key,76PS@6200RPM,95Nm@3000-4300rpm,Digital,Analog,Analog,Yes,5.0,Polyurethene,Manual,2469 mm,175/70R14,Yes,Yes,Not on offer,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,280 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,4.97 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1520 kg,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 5,82,000",14.900000000000002,Medium
146,Volkswagen,Polo,Comfortline 1.0 (P),676500,999,3.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1469.0,3971.0,1682.0,Hatchback,5.0,14.0,16.0,18.78,14.16 km/kg,1049,5,165 mm,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1460 mm,1456 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Remote,76PS@6200RPM,95Nm@3000-4300rpm,Digital,Analog,Analog,Yes,5.0,Polyurethene,Manual,2469 mm,185/60R15,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",280 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,4.97 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,10.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 6,76,500",14.900000000000002,Medium
147,Volkswagen,Polo,Highline Plus 1.0 (P),776500,999,3.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1469.0,3971.0,1682.0,Hatchback,5.0,14.0,16.0,18.78,14.16 km/kg,1053,5,165 mm,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1460 mm,1456 mm,185/60R16,185/60R16,Electric Power,All Windows,Yes,Remote,76PS@6200RPM,95Nm@3000-4300rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2469 mm,185/60R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",280 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,4.97 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,10.3:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 7,76,500",14.900000000000002,Medium
148,Volkswagen,Polo,Trendline 1.5L (D),734500,1498,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1469.0,3971.0,1682.0,Hatchback,5.0,19.0,20.0,20.14,14.16 km/kg,1033,5,165 mm,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1460 mm,1456 mm,175/70R14,175/70R14,Electric Power,Only Front Windows,Yes,Smart Key,90PS@4200rpm,230Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5.0,Polyurethene,Manual,2469 mm,175/70R14,Yes,Yes,Not on offer,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,280 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,4.97 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1520 kg,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 7,34,500",19.450000000000003,Medium
149,Volkswagen,Polo,Comfortline 1.5 (D),851500,1498,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1469.0,3971.0,1682.0,Hatchback,5.0,19.0,20.0,20.14,14.16 km/kg,1142,5,165 mm,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1460 mm,1456 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Remote,90PS@4200rpm,230Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5.0,Polyurethene,Manual,2469 mm,185/60R15,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",280 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,4.97 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1620 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 8,51,500",19.450000000000003,Medium
